Epoch	MAEnvIterations	TotalEnvInteracts	EpLen	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageCaptureRate	StdCaptureRate	MaxCaptureRate	MinCaptureRate	AverageCollisions	StdCollisions	MaxCollisions	MinCollisions	AverageCollideObstacles	StdCollideObstacles	MaxCollideObstacles	MinCollideObstacles	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time	Processes	Agents
1285	643000	5144000	145.55556	51.43889	9.235402	58.2	26.75	0.99888885	0.0045812237	1.0	0.98	1.0	2.8480012	10.0	0.0	0.11111111	0.31426966	1.0	0.0	6.3662615	14.45865	87.69909	-83.26747	0.0050005233	156.18541	0.0	-35.14584	0.38565657	2.2818645e-08	15632.592528104782	6	8
1286	643500	5148000	132.72223	54.13611	4.9432282	58.3	36.3	0.99888885	0.004581224	1.0	0.98	0.22222222	0.71145827	3.0	0.0	0.11111111	0.31426966	1.0	0.0	7.7114778	13.736318	93.31479	-50.590057	0.011500864	149.49437	0.0	-31.612509	0.39915022	-7.4406468e-09	15644.525268554688	6	8
1287	644000	5152000	123.10526	52.539474	8.250576	57.65	25.7	1.0	0.0	1.0	1.0	1.0	2.955815	11.0	0.0	0.0	0.0	0.0	0.0	9.281201	14.199167	81.47077	-89.25855	-0.0036692738	201.65755	0.0	-44.473133	0.4190521	2.5629998e-09	15657.141920089722	6	8
1288	644500	5156000	121.13333	54.843327	2.6965947	57.95	46.85	1.0	0.0	1.0	1.0	0.13333334	0.33993465	1.0	0.0	0.2	0.4	1.0	0.0	7.7088556	13.312449	95.217606	-45.136635	0.0070256894	141.13399	0.0	-35.01266	0.40170455	-1.2738009e-08	15669.00377869606	6	8
1289	645000	5160000	148.06667	50.98	7.700602	57.65	35.0	0.99866664	0.004988872	1.0	0.98	1.0	2.366432	7.0	0.0	0.0	0.0	0.0	0.0	7.1731577	13.7571335	92.88612	-51.987503	-0.011211019	137.70631	0.0	-31.615412	0.39002857	2.7601919e-08	15681.036721944809	6	8
1290	645500	5164000	154.0	53.084373	5.624492	58.7	36.3	0.99875	0.0048412243	1.0	0.98	0.25	0.559017	2.0	0.0	0.0	0.0	0.0	0.0	6.732974	13.728333	83.57174	-36.555077	0.0056504756	111.301056	0.0	-24.750418	0.38187054	3.6425888e-08	15693.209417104721	6	8
1291	646000	5168000	123.190475	55.021427	2.7338085	58.25	44.6	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.350804	15.261751	126.43558	-22.544912	0.004775722	155.34332	0.0	-34.240765	0.38473597	-1.1608004e-08	15706.12391281128	6	8
1292	646500	5172000	112.681816	53.870457	7.8163095	59.1	18.95	1.0	0.0	1.0	1.0	0.6363636	2.514421	12.0	0.0	0.0	0.0	0.0	0.0	10.089506	15.188185	83.13973	-38.429855	-0.01311404	225.60857	0.0	-45.419586	0.3919789	-3.4317374e-08	15718.24469780922	6	8
1293	647000	5176000	106.11539	55.744236	1.9832146	58.2	50.1	1.0	0.0	1.0	1.0	0.115384616	0.42307693	2.0	0.0	0.0	0.0	0.0	0.0	12.306911	16.25873	90.04503	-39.452343	0.016449608	195.80739	0.0	-44.930416	0.40073538	-1.0862947e-08	15731.167468070984	6	8
1294	647500	5180000	164.9375	52.756252	6.468768	57.25	36.3	0.9975	0.006614372	1.0	0.98	0.125	0.48412293	2.0	0.0	0.0	0.0	0.0	0.0	8.896095	13.551048	81.29661	-45.669685	-0.013511081	135.34349	0.0	-32.658905	0.39667773	7.770956e-09	15743.248310804367	6	8
1295	648000	5184000	100.521736	54.48044	4.8784966	57.8	36.85	1.0	0.0	1.0	1.0	0.65217394	1.7841986	7.0	0.0	0.0	0.0	0.0	0.0	10.658328	15.859751	91.23289	-38.20364	0.013311532	167.13033	0.0	-37.812775	0.40510187	2.95341e-08	15755.168568849564	6	8
1296	648500	5188000	157.625	52.934376	5.5333004	57.75	36.3	0.99875	0.0048412243	1.0	0.98	0.1875	0.72618437	3.0	0.0	0.0625	0.24206147	1.0	0.0	8.251799	13.180442	80.2141	-36.482754	-0.014166843	149.38164	0.0	-33.500183	0.41561064	6.566445e-09	15767.003136873245	6	8
1297	649000	5192000	116.15	53.317497	7.209512	57.8	25.15	1.0	0.0	1.0	1.0	0.85	2.6697378	11.0	0.0	0.0	0.0	0.0	0.0	9.950368	15.217252	97.04346	-59.6334	-0.002138786	192.42159	0.0	-47.439423	0.41957724	-1.8271308e-08	15778.992970466614	6	8
1298	649500	5196000	118.454544	55.24091	2.6124547	58.2	45.75	1.0	0.0	1.0	1.0	0.045454547	0.20829889	1.0	0.0	0.0	0.0	0.0	0.0	9.967067	14.475563	98.96618	-48.654728	-0.0018110921	166.32234	0.0	-38.376453	0.42182755	-3.5745405e-08	15790.84993314743	6	8
1299	650000	5200000	156.84616	53.092304	6.1713	57.65	36.3	0.9984615	0.005329382	1.0	0.98	0.15384616	0.53293866	2.0	0.0	0.0	0.0	0.0	0.0	7.0387697	12.798416	91.9943	-24.250624	-0.011198685	110.977325	0.0	-26.544153	0.42951193	-2.6936332e-08	15802.725268363953	6	8
1300	650500	5204000	99.38095	50.52143	12.429378	58.55	8.7	1.0	0.0	1.0	1.0	2.0952382	4.5763865	18.0	0.0	0.04761905	0.21295886	1.0	0.0	9.107272	16.04344	94.39217	-38.192642	0.027925855	258.196	0.0	-82.09016	0.42167315	1.1821587e-08	15814.790009737015	6	8
1301	651000	5208000	163.875	51.91875	4.911589	57.55	36.3	0.99875	0.0048412243	1.0	0.98	0.5	1.172604	4.0	0.0	0.0	0.0	0.0	0.0	7.211189	13.136275	105.69305	-41.94044	-0.012161338	128.95761	0.0	-33.658657	0.42207476	-1.0930002e-08	15826.681801080704	6	8
1302	651500	5212000	119.55	49.085	17.863546	58.3	-20.2	1.0	0.0	1.0	1.0	2.35	6.467418	28.0	0.0	0.0	0.0	0.0	0.0	8.978668	14.983462	85.101616	-63.072124	0.015782306	344.39978	0.0	-121.45728	0.4137219	2.8806431e-08	15838.729523420334	6	8
1303	652000	5216000	129.23077	53.876926	4.122481	57.2	44.45	1.0	0.0	1.0	1.0	0.3846154	1.3323467	5.0	0.0	0.07692308	0.26646933	1.0	0.0	7.4988503	12.65917	107.468544	-137.23637	0.004671497	129.3301	0.0	-41.796543	0.43440065	-1.4146168e-08	15850.524553060532	6	8
1304	652500	5220000	181.61539	52.084618	7.0879745	57.95	36.3	0.996923	0.007216017	1.0	0.98	0.07692308	0.26646933	1.0	0.0	0.15384616	0.36080122	1.0	0.0	5.8616595	13.060928	82.99108	-72.10917	-0.0075658388	106.37449	0.0	-26.48764	0.4013145	5.637606e-10	15862.46055841446	6	8
1305	653000	5224000	132.94118	54.270596	5.1306477	58.05	36.3	0.9988235	0.004705878	1.0	0.98	0.1764706	0.51281166	2.0	0.0	0.0	0.0	0.0	0.0	5.961205	13.617579	105.16343	-37.07152	-0.0014330639	127.75956	0.0	-31.398413	0.40094265	-3.4372014e-09	15874.287456512451	6	8
1306	653500	5228000	136.05263	54.155262	4.669185	58.0	36.3	0.9989473	0.004465933	1.0	0.98	0.15789473	0.36464226	1.0	0.0	0.10526316	0.3068922	1.0	0.0	8.378301	15.384442	99.94684	-20.70982	0.0039983024	153.25066	0.0	-33.015926	0.39503726	-6.4571605e-11	15886.134900569916	6	8
1307	654000	5232000	120.954544	54.093185	4.2192283	58.95	43.0	1.0	0.0	1.0	1.0	0.5	1.3399457	6.0	0.0	0.0	0.0	0.0	0.0	10.427525	15.2101	99.89343	-34.05819	0.011304316	145.73672	0.0	-32.45627	0.39903867	9.946525e-09	15898.18713593483	6	8
1308	654500	5236000	116.08696	55.23478	2.0126467	57.75	49.95	1.0	0.0	1.0	1.0	0.08695652	0.40786225	2.0	0.0	0.0	0.0	0.0	0.0	10.74524	14.728612	92.371574	-16.773592	-0.016011545	169.67203	0.0	-36.3688	0.40587643	-9.9241735e-09	15910.137053489685	6	8
1309	655000	5240000	121.789474	55.07895	3.0138416	57.6	43.8	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.05263158	0.22329688	1.0	0.0	10.470658	14.92002	108.94448	-13.167737	0.012174121	160.58693	0.0	-32.23009	0.39236847	1.6637147e-08	15922.228619337082	6	8
1310	655500	5244000	99.44444	54.337036	7.7850356	57.9	16.05	1.0	0.0	1.0	1.0	0.7407407	2.9007354	15.0	0.0	0.0	0.0	0.0	0.0	12.068191	16.11812	89.10207	-98.223656	0.00891799	211.2801	0.0	-54.147278	0.38540694	-3.089259e-08	15934.188032388687	6	8
1311	656000	5248000	115.55	55.222496	2.8280058	57.5	44.15	1.0	0.0	1.0	1.0	0.15	0.4769696	2.0	0.0	0.0	0.0	0.0	0.0	10.543743	13.934755	77.12192	-121.4348	-0.004415955	170.58673	0.0	-36.443256	0.39188036	3.5464762e-09	15946.364914417267	6	8
1312	656500	5252000	104.52	55.214	2.8503163	57.95	43.9	1.0	0.0	1.0	1.0	0.36	1.1271201	5.0	0.0	0.08	0.2712932	1.0	0.0	12.089034	15.684073	98.95557	-37.31739	0.0026336021	190.62016	0.0	-38.500317	0.3769914	1.8648803e-08	15958.463574886322	6	8
1313	657000	5256000	98.833336	55.594448	3.5758402	58.2	41.95	1.0	0.0	1.0	1.0	0.2777778	1.1453071	5.0	0.0	0.0	0.0	0.0	0.0	10.130825	14.673527	90.47799	-30.463287	-0.0038776624	151.9905	0.0	-34.741222	0.3729471	-1.723816e-08	15970.36050271988	6	8
1314	657500	5260000	140.13333	53.66	5.0778666	58.55	39.65	1.0	0.0	1.0	1.0	0.26666668	0.6798693	2.0	0.0	0.0	0.0	0.0	0.0	7.8341417	14.361615	97.49676	-20.337479	0.006716751	144.93503	0.0	-34.609867	0.36203328	1.7873942e-08	15982.271099090576	6	8
1315	658000	5264000	114.31579	53.321056	10.9901905	58.65	8.1	1.0	0.0	1.0	1.0	0.84210527	3.57275	16.0	0.0	0.0	0.0	0.0	0.0	8.759469	15.562686	90.25682	-39.192646	-0.002453754	164.65985	0.0	-42.443207	0.36586618	2.1835168e-08	15994.164968967438	6	8
1316	658500	5268000	129.44444	54.730556	3.7610998	58.05	44.3	1.0	0.0	1.0	1.0	0.055555556	0.22906142	1.0	0.0	0.0	0.0	0.0	0.0	8.587984	14.769969	95.374504	-77.22184	-0.00785426	154.96661	0.0	-38.886806	0.35906425	6.700555e-09	16006.010720014572	6	8
1317	659000	5272000	108.1	54.8825	3.3223965	58.1	43.65	1.0	0.0	1.0	1.0	0.4	1.1575836	5.0	0.0	0.0	0.0	0.0	0.0	8.848971	15.13044	112.88776	-23.362608	-0.0025677227	179.89948	0.0	-64.52866	0.36797318	2.4989248e-08	16018.114864110947	6	8
1318	659500	5276000	102.7619	55.959526	1.8411701	58.25	49.4	1.0	0.0	1.0	1.0	0.04761905	0.21295887	1.0	0.0	0.0	0.0	0.0	0.0	9.573095	14.527638	86.90767	-74.19773	0.009767923	176.89284	0.0	-45.38855	0.37236488	-1.0557472e-08	16030.040265083313	6	8
1319	660000	5280000	114.90909	54.304543	5.624316	58.5	32.3	1.0	0.0	1.0	1.0	0.45454547	1.8763427	9.0	0.0	0.0	0.0	0.0	0.0	11.00778	15.589079	102.1629	-91.05084	0.0026174446	168.87428	0.0	-40.235645	0.38763872	-6.33051e-09	16042.105850219727	6	8
1320	660500	5284000	104.47369	55.85263	1.1893688	57.3	52.8	1.0	0.0	1.0	1.0	0.05263158	0.22329688	1.0	0.0	0.0	0.0	0.0	0.0	9.680436	14.711983	88.11845	-98.49546	0.016178226	171.75151	0.0	-39.47746	0.3782157	-1.8989047e-08	16054.613246202469	6	8
1321	661000	5288000	155.42857	51.77857	7.325901	57.85	36.3	0.9985714	0.0051507824	1.0	0.98	0.64285713	1.2876968	4.0	0.0	0.071428575	0.25753936	1.0	0.0	6.7835965	13.177998	76.04147	-22.919422	-0.002840527	132.53728	0.0	-32.355694	0.39817205	-3.0224523e-09	16066.44929099083	6	8
1322	661500	5292000	132.86667	54.22333	5.0463476	57.35	36.3	0.99866664	0.0049888715	1.0	0.98	0.26666668	0.77172244	3.0	0.0	0.06666667	0.24944381	1.0	0.0	6.411444	13.990575	87.07693	-20.319633	-0.005469747	109.803764	0.0	-26.132765	0.40559042	-2.5453668e-08	16078.463786125183	6	8
1323	662000	5296000	98.416664	53.389584	9.62171	58.4	18.5	1.0	0.0	1.0	1.0	1.0833334	3.315578	12.0	0.0	0.0	0.0	0.0	0.0	9.695334	16.085793	92.21344	-90.4456	0.0072661433	274.51572	0.0	-59.13249	0.39536932	9.66092e-09	16090.501797437668	6	8
1324	662500	5300000	126.7619	54.140472	5.1691074	58.05	36.3	0.9990476	0.004259173	1.0	0.98	0.33333334	0.83571094	3.0	0.0	0.0	0.0	0.0	0.0	9.110099	14.47842	91.486694	-85.90878	0.016415177	180.58423	0.0	-47.490955	0.37717208	2.5453668e-08	16102.570722818375	6	8
1325	663000	5304000	114.65	48.917503	23.136229	58.4	-48.65	1.0	0.0	1.0	1.0	2.3	7.9755883	36.0	0.0	0.05	0.21794493	1.0	0.0	9.947769	15.17231	94.2987	-52.48295	0.012570978	511.11844	0.0	-205.90584	0.36548045	4.0692587e-08	16114.434580087662	6	8
1326	663500	5308000	105.2381	55.60952	1.9871382	58.2	48.9	1.0	0.0	1.0	1.0	0.14285715	0.6388767	3.0	0.0	0.0	0.0	0.0	0.0	8.89138	15.195908	103.193825	-99.851776	-0.00055592944	220.38757	0.0	-68.29824	0.3512136	-1.8877287e-08	16126.360335111618	6	8
1327	664000	5312000	107.041664	55.895832	1.481477	58.0	53.1	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.041666668	0.1998263	1.0	0.0	11.7022295	15.586573	90.98138	-36.84399	0.0004543156	181.20856	0.0	-47.23535	0.33011615	-6.1194108e-09	16138.427089452744	6	8
1328	664500	5316000	103.24	54.968	3.405169	58.45	45.3	1.0	0.0	1.0	1.0	0.44	1.2026638	4.0	0.0	0.0	0.0	0.0	0.0	12.543019	15.186858	123.06284	-28.906502	-0.006343886	182.53706	0.0	-40.807724	0.3354555	5.5978693e-09	16150.622510671616	6	8
1329	665000	5320000	102.80769	51.92884	12.406947	58.05	-4.3	1.0	0.0	1.0	1.0	1.5384616	4.1716146	20.0	0.0	0.07692308	0.26646936	1.0	0.0	12.424396	14.938461	88.90203	-149.23495	0.012281966	349.30212	0.0	-113.762085	0.32619402	-1.6453365e-08	16162.671644449234	6	8
1330	665500	5324000	118.27273	53.647728	4.816319	57.8	33.7	1.0	0.0	1.0	1.0	0.6363636	1.8227215	8.0	0.0	0.13636364	0.34317428	1.0	0.0	10.086979	15.054727	97.48778	-159.51578	0.002909702	213.33478	0.0	-62.933537	0.32532313	-1.758337e-08	16174.600300073624	6	8
1331	666000	5328000	113.190475	54.616665	4.652325	58.8	36.35	1.0	0.0	1.0	1.0	0.3809524	1.7036709	8.0	0.0	0.0	0.0	0.0	0.0	10.602878	14.593644	99.980865	-41.237892	-0.0050138137	172.94746	0.0	-37.991962	0.3491375	-1.6709167e-08	16186.492866039276	6	8
1332	666500	5332000	109.13636	49.888638	17.039644	58.15	-15.15	1.0	0.0	1.0	1.0	2.1363637	6.0924354	25.0	0.0	0.13636364	0.45681253	2.0	0.0	10.375011	14.796973	82.65519	-70.52873	0.0024015207	452.8356	0.0	-148.92	0.34497097	-1.3579925e-08	16198.510938882828	6	8
1333	667000	5336000	141.16667	53.477776	4.8885417	58.1	36.3	0.99888885	0.004581224	1.0	0.98	0.2777778	0.8031573	3.0	0.0	0.16666667	0.372678	1.0	0.0	8.41131	13.8068285	107.58773	-88.87056	-0.005234252	165.94246	0.0	-50.199512	0.3809409	-1.5174347e-09	16210.45008945465	6	8
1334	667500	5340000	181.8	50.210003	12.673755	57.65	6.3	0.99733335	0.006798686	1.0	0.98	0.6666667	2.4944382	10.0	0.0	0.8	1.2754084	5.0	0.0	6.7599764	13.620733	87.122025	-57.474194	0.0058555813	193.1064	0.0	-37.873753	0.3869903	-1.9316872e-08	16222.442937374115	6	8
1335	668000	5344000	149.125	53.46875	2.931343	58.05	48.7	1.0	0.0	1.0	1.0	0.125	0.3307189	1.0	0.0	1.4375	0.99804497	3.0	0.0	6.622721	14.299576	98.43393	-72.71181	0.008412977	139.60661	0.0	-34.53603	0.388456	-2.1904707e-09	16234.250614881516	6	8
1336	668500	5348000	134.36842	54.3579	2.4086065	57.65	49.25	1.0	0.0	1.0	1.0	0.05263158	0.2232969	1.0	0.0	1.0526316	1.0989797	4.0	0.0	8.488797	14.630535	98.1926	-24.717415	-0.011069526	134.28893	0.0	-27.837584	0.3792738	-1.756102e-08	16246.126593589783	6	8
1337	669000	5352000	155.28572	53.41071	5.2097497	57.3	36.3	0.9985714	0.0051507824	1.0	0.98	0.071428575	0.25753936	1.0	0.0	0.71428573	0.95831484	3.0	0.0	7.0904503	13.0555935	80.20928	-65.7796	-0.004709896	132.69875	0.0	-28.079443	0.37639776	7.592142e-09	16258.234360456467	6	8
1338	669500	5356000	127.31579	51.59211	13.501874	57.45	-2.1	0.9989473	0.004465933	1.0	0.98	1.1578947	4.463456	20.0	0.0	0.36842105	0.58133477	2.0	0.0	9.0035715	14.65367	94.19018	-37.761242	0.017171323	297.2291	0.0	-87.83185	0.36048165	-1.2762844e-08	16270.070523262024	6	8
1339	670000	5360000	146.05556	53.09444	5.5309706	58.05	36.3	0.99888885	0.0045812237	1.0	0.98	0.2777778	1.1453071	5.0	0.0	0.16666667	0.372678	1.0	0.0	8.04155	14.966325	103.15237	-223.89543	-0.011503704	176.74739	0.0	-53.49396	0.36412084	-2.0657978e-08	16282.24144411087	6	8
1340	670500	5364000	129.55	53.060005	5.486702	58.05	36.95	1.0	0.0	1.0	1.0	0.65	1.6209565	6.0	0.0	0.2	0.50990194	2.0	0.0	9.167205	14.664293	89.714096	-45.620308	0.014150575	183.9464	0.0	-38.671795	0.34643137	9.226302e-09	16294.24700164795	6	8
1341	671000	5368000	118.44444	52.655556	7.9844966	57.3	23.4	1.0	0.0	1.0	1.0	1.0	2.7888668	11.0	0.0	0.11111111	0.45812285	2.0	0.0	9.943845	14.731396	85.72025	-54.94562	0.010360309	185.09981	0.0	-45.40965	0.336483	2.1008153e-08	16306.282570123672	6	8
1342	671500	5372000	117.608696	55.343475	1.6406059	58.15	52.65	1.0	0.0	1.0	1.0	0.04347826	0.20393112	1.0	0.0	0.13043478	0.44763613	2.0	0.0	10.2736025	15.02719	106.98965	-60.442608	-0.0053383317	191.17567	0.0	-40.133434	0.35616794	-3.316502e-08	16318.626021146774	6	8
1343	672000	5376000	107.04348	51.839134	15.163192	58.1	-17.75	1.0	0.0	1.0	1.0	1.4782609	5.5314875	27.0	0.0	0.04347826	0.20393112	1.0	0.0	11.238243	15.769894	98.2286	-193.33086	0.006875631	211.37175	0.0	-78.84439	0.3625629	-7.9398355e-09	16330.619564294815	6	8
1344	672500	5380000	98.92593	55.575928	2.4870543	57.85	46.35	1.0	0.0	1.0	1.0	0.25925925	0.9266664	4.0	0.0	0.0	0.0	0.0	0.0	11.925591	15.801091	111.02082	-159.8264	-0.0004197949	183.29887	0.0	-41.039326	0.36655912	-2.987683e-09	16342.779469013214	6	8
1345	673000	5384000	123.95	53.877502	5.2303557	57.8	35.6	1.0	0.0	1.0	1.0	0.45	1.5644488	7.0	0.0	0.05	0.21794495	1.0	0.0	10.583333	14.379552	119.63863	-96.69343	0.0008396166	161.98137	0.0	-37.072624	0.39975405	1.0430804e-10	16354.8494515419	6	8
1346	673500	5388000	105.652176	51.96304	16.050995	57.8	-21.25	1.0	0.0	1.0	1.0	1.4782609	5.625018	27.0	0.0	0.04347826	0.20393112	1.0	0.0	10.802496	15.094602	83.50339	-65.702896	0.012722996	279.34915	0.0	-117.94816	0.3928943	-5.818903e-09	16366.849211215973	6	8
1347	674000	5392000	114.89474	54.015793	6.17218	58.4	36.4	1.0	0.0	1.0	1.0	0.57894737	1.6956846	6.0	0.0	0.0	0.0	0.0	0.0	10.3067665	15.237295	94.435646	-238.67361	0.003633691	159.18718	0.0	-45.21446	0.4059825	9.1344114e-09	16378.911180734634	6	8
1348	674500	5396000	110.48	55.156002	2.6798627	58.2	46.75	1.0	0.0	1.0	1.0	0.24	0.7088018	3.0	0.0	0.04	0.19595918	1.0	0.0	10.052767	14.471576	86.24824	-27.735846	-0.0038399717	197.22632	0.0	-40.39714	0.39887515	1.0060767e-08	16390.89417695999	6	8
1349	675000	5400000	104.083336	56.022915	1.9543213	58.4	50.7	1.0	0.0	1.0	1.0	0.041666668	0.1998263	1.0	0.0	0.0	0.0	0.0	0.0	12.251565	15.1141205	94.88278	-23.81208	0.011758704	171.3067	0.0	-36.874527	0.39773035	2.5903184e-09	16402.897934913635	6	8
1350	675500	5404000	108.2	55.75	1.7587497	58.4	50.3	1.0	0.0	1.0	1.0	0.08	0.2712932	1.0	0.0	0.08	0.39191836	2.0	0.0	11.828083	15.816933	113.26985	-28.687016	0.013937768	172.5321	0.0	-31.053488	0.3936096	4.4030447e-08	16414.8313331604	6	8
1351	676000	5408000	102.695656	55.567394	2.9665377	58.25	44.65	1.0	0.0	1.0	1.0	0.2173913	0.8317881	4.0	0.0	0.0	0.0	0.0	0.0	11.440148	14.585579	102.81092	-44.367535	-0.0057748077	182.80597	0.0	-35.09924	0.41679725	-1.4940897e-08	16426.803290367126	6	8
1352	676500	5412000	112.86957	55.319565	2.933863	58.4	44.95	1.0	0.0	1.0	1.0	0.13043478	0.61179334	3.0	0.0	0.0	0.0	0.0	0.0	11.789333	15.129274	87.84691	-15.443395	0.015297887	161.36922	0.0	-27.539795	0.4009439	1.2767811e-08	16440.23576116562	6	8
1353	677000	5416000	109.28	55.246002	2.4481795	58.6	48.3	1.0	0.0	1.0	1.0	0.28	0.6013319	2.0	0.0	0.04	0.19595918	1.0	0.0	11.778299	15.055659	87.88714	-36.207336	0.0058542527	189.62263	0.0	-30.031464	0.39392713	-3.497551e-08	16453.25539302826	6	8
1354	677500	5420000	100.0	55.92	2.6969614	58.45	45.25	1.0	0.0	1.0	1.0	0.16	0.7838367	4.0	0.0	0.04	0.19595918	1.0	0.0	12.54455	15.0059595	84.103195	-23.038626	0.0007161307	178.14941	0.0	-31.322409	0.3852816	-1.3187531e-09	16465.333999156952	6	8
1355	678000	5424000	124.666664	55.007137	2.6768088	58.0	47.55	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8657465	14.548575	82.41315	-18.77899	-0.0058728405	184.43127	0.0	-33.081783	0.37760243	-2.199908e-08	16477.404672145844	6	8
1356	678500	5428000	121.0	52.77381	11.482322	58.05	2.95	1.0	0.0	1.0	1.0	0.9047619	4.0462184	19.0	0.0	0.0952381	0.4259177	2.0	0.0	10.638099	14.906883	83.30768	-25.266724	0.010754815	199.91418	0.0	-63.702473	0.37564433	1.2186665e-08	16489.339933156967	6	8
1357	679000	5432000	102.84	55.968	1.9228042	58.3	51.8	1.0	0.0	1.0	1.0	0.08	0.3919184	2.0	0.0	0.16	0.6118823	3.0	0.0	11.301291	15.306517	83.119255	-36.15166	-0.006563153	158.40488	0.0	-36.524876	0.39081582	-3.6016107e-08	16501.43705511093	6	8
1358	679500	5436000	108.333336	55.83125	1.5339776	57.95	51.6	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.551802	14.974424	83.07721	-29.33828	0.0036947995	166.97145	0.0	-30.575216	0.37598777	4.423161e-09	16513.439616918564	6	8
1359	680000	5440000	111.6	54.857502	2.7153397	58.0	47.7	1.0	0.0	1.0	1.0	0.35	0.90967023	3.0	0.0	0.0	0.0	0.0	0.0	10.678317	14.4897785	83.68794	-47.915546	0.0024421576	166.48007	0.0	-31.293015	0.38809147	-1.5725693e-08	16525.445173740387	6	8
1360	680500	5444000	103.08	55.646	2.1871862	57.8	48.4	1.0	0.0	1.0	1.0	0.2	0.6928203	3.0	0.0	0.04	0.19595918	1.0	0.0	11.572203	14.985223	86.32485	-14.805413	0.017312622	185.66992	0.0	-36.213993	0.37150487	2.9007594e-09	16537.3742082119	6	8
1361	681000	5448000	106.12	54.324005	8.74811	58.55	12.45	1.0	0.0	1.0	1.0	0.64	3.135347	16.0	0.0	0.0	0.0	0.0	0.0	12.420688	15.3407955	89.63376	-53.622826	0.00072483905	191.47008	0.0	-42.503708	0.3787988	-2.0404658e-08	16549.323565006256	6	8
1362	681500	5452000	113.08696	54.373917	4.2292686	57.9	37.8	1.0	0.0	1.0	1.0	0.47826087	1.4998424	7.0	0.0	0.04347826	0.20393112	1.0	0.0	12.15513	14.841883	93.06354	-74.76458	-0.010286547	196.80501	0.0	-44.68043	0.3781451	-6.087124e-09	16561.42974114418	6	8
1363	682000	5456000	103.45	52.627502	13.652825	58.15	-5.65	1.0	0.0	1.0	1.0	1.25	4.6138377	21.0	0.0	0.0	0.0	0.0	0.0	10.543354	14.817774	93.49077	-77.460175	-0.005849441	242.06007	0.0	-82.29522	0.3875511	1.2608865e-08	16573.37412071228	6	8
1364	682500	5460000	112.708336	53.39375	7.39254	58.65	25.8	1.0	0.0	1.0	1.0	0.7916667	2.3975534	10.0	0.0	0.125	0.3307189	1.0	0.0	9.930583	14.516503	88.2396	-71.321915	0.011355798	213.59053	0.0	-49.383076	0.38328472	8.97795e-09	16585.514714479446	6	8
1365	683000	5464000	114.434784	55.502174	1.7925254	58.7	50.9	1.0	0.0	1.0	1.0	0.04347826	0.20393112	1.0	0.0	0.08695652	0.28177133	1.0	0.0	10.429883	14.546375	96.19343	-37.940186	-0.009271995	165.80699	0.0	-39.531116	0.3969313	-2.7102729e-08	16597.492334365845	6	8
1366	683500	5468000	126.1	50.6575	15.546827	58.65	-9.15	1.0	0.0	1.0	1.0	1.55	5.0840435	22.0	0.0	0.15	0.35707143	1.0	0.0	9.696807	14.291264	108.05191	-96.78967	0.0119395675	249.42464	0.0	-83.6228	0.37744904	-6.395082e-09	16609.444637060165	6	8
1367	684000	5472000	105.391304	53.13913	10.105282	58.0	9.65	1.0	0.0	1.0	1.0	1.0	3.5015526	16.0	0.0	0.04347826	0.20393112	1.0	0.0	10.789903	15.592291	100.564224	-86.820564	0.010647296	299.87878	0.0	-75.92167	0.35329676	8.4986285e-09	16621.54305267334	6	8
1368	684500	5476000	111.52381	54.045235	5.5619435	58.4	30.65	1.0	0.0	1.0	1.0	0.61904764	2.1925457	10.0	0.0	0.04761905	0.21295886	1.0	0.0	10.518623	15.769156	96.71612	-191.75462	-0.003353659	185.44861	0.0	-57.881836	0.33944687	4.7062834e-09	16633.493983507156	6	8
1369	685000	5480000	120.65	54.555	1.9723654	57.15	48.65	1.0	0.0	1.0	1.0	0.3	0.781025	3.0	0.0	0.0	0.0	0.0	0.0	9.900638	14.081182	79.859604	-28.9572	-0.008375314	179.78853	0.0	-43.00117	0.34764573	6.5490604e-09	16645.528880119324	6	8
1370	685500	5484000	111.181816	55.502274	1.7287986	58.3	51.8	1.0	0.0	1.0	1.0	0.13636364	0.34317428	1.0	0.0	0.09090909	0.2874798	1.0	0.0	10.029361	14.117727	84.055885	-31.214952	-0.0014471244	159.40482	0.0	-32.5742	0.3325573	4.3585895e-09	16657.39732837677	6	8
1371	686000	5488000	127.95	54.840004	4.914764	58.7	41.05	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.08108	14.464002	90.106255	-19.952805	0.0079917135	130.58672	0.0	-25.247475	0.32750806	2.3993351e-08	16669.432727098465	6	8
